"codigo","referencia","descrição","preço","custo","linha","usuario","comissão","preço_vista","mvista","mprazo","estmin","estmax","fabrica","menor","mmenor","promoção","letras","balança","marca","modelo","cmedio","outros","clas_fiscal","sit_fiscal","saldo","unidade","empresa","nomelinha","auto","subs","ncm","icm","und","aliquota","saldoa","ippt","saldoc","saldoatual","dif","cest","origem","csosn","cfop","idcsosn","idcfop","promox","saldomes","fornecedor","ativo","espec","saldo1","pvista","pprazo","blmargem","encomenda","local","perecivel","venclote"
13035,"13035","Fita Adesiva PEE 130 11X4 Rolo 50 metros PT",22.40,14.00,64,"FABIO",0,22.40,60,60,250,0,"*",19.60,40,0.00,"*","*","*","*",0.20,0,"OK 2023","060",3966.00,"*",1,"KOI ESPUMAS         ",11595,1,"39211200","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,137837,0,1,4500.00,0.00,0.00,0,0,"*","N","0000-00-00"
13036,"13036","Fita Adesiva PEE 30 11X6 Rolo 50 metros PT",29.60,18.50,64,"FABIO",0,29.60,60,60,250,0,"*",25.90,40,0.00,"*","*","*","*",0.20,0,"OK 2023","060",-3109.00,"*",1,"KOI ESPUMAS         ",11596,1,"39211200","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,137837,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13037,"13037","Fita Adesiva PEE 30 22X2 Rolo 50 metros PT",32.00,20.00,64,"FABIO",0,32.00,60,60,250,0,"*",28.00,40,0.00,"*","*","*","*",0.20,0,"OK 2023","060",-471.00,"*",1,"KOI ESPUMAS         ",11597,1,"39211200","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,137837,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13038,"13038","ROL Concava Gold 200KG Baixa R32 SIMAC",63.97,39.98,145,"FABIO",0,63.97,60,60,20,0,"*",55.97,40,0.00,"*","*","*","*",0.00,0,"OK 2023","010",-1371.00,"*",1,"SIMAC               ",11598,0,"83022000","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"",0.00,143683,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13039,"13039","ROL Concava Gold 100KG Baixa R32 SIMAC",43.84,27.40,145,"FABIO",0,43.84,60,60,20,0,"*",38.36,40,0.00,"*","*","*","*",0.00,0,"OK 2023","010",558.00,"*",1,"SIMAC               ",11599,0,"83022000","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"",0.00,143683,0,1,67.00,0.00,0.00,0,0,"*","N","0000-00-00"
13042,"13042","UDI 9001864 Maçaneta Mac Euro 80mm Espelho PTO",110.91,69.10,15,"FABIO",0,110.91,50,50,0,0,"*",96.12,30,0.00,"*","*","*","*",0.00,0,"OK 2023","060",91.00,"*",1,"UDINESE             ",11602,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,91.00,0.00,0.00,0,0,"*","N","0000-00-00"
13044,"13044","Pino Guia Strong com Rodizio/regulagem Inox",63.83,37.00,154,"CEZAR",0,63.83,50,50,0,0,"*",55.32,30,20.00,"*","*","*","*",0.00,0,"OK 2021","060",28.00,"*",1,"ACAV INOX           ",11604,1,"83024100","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13046,"13046","Fechadura Giro 340A CR  400/60R260 Square c/ rolete tetra",194.08,120.92,15,"COMPRAS",0,194.08,50,50,0,0,"*",168.20,30,0.00,"*","*","*","*",0.00,0,"OK 2023","060",-8.00,"*",1,"UDINESE             ",11606,0,"83014000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13047,"13047","Mac 330 Giro maquina papaiz inox",192.85,120.15,15,"COMPRAS",0,192.85,50,50,0,0,"*",167.13,30,0.00,"*","*","*","*",26.82,0,"OK 2021","060",-22.00,"*",1,"UDINESE             ",11607,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13048,"13048","325/70  Maq Giro (325/65)Euro - Papaiz",193.18,120.36,15,"COMPRAS",0,193.18,50,50,0,0,"*",167.42,30,0.00,"*","*","*","*",0.00,0,"OK 2023","060",663.00,"*",1,"UDINESE             ",11608,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,699.00,0.00,0.00,0,0,"*","N","0000-00-00"
13049,"13049","Limitador bra/su PT UDINESE c/ 20 (Bra 725)",36.47,22.72,15,"COMPRAS",0,36.47,50,50,0,0,"*",31.61,30,0.00,"*","*","*","*",12.28,0,"OK 2023","060",18.00,"*",1,"UDINESE             ",11609,1,"83024100","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,28.00,0.00,0.00,0,0,"*","N","0000-00-00"
13052,"13052","Contra Fecho Concha Massima SL pto (9212596)",5.29,3.29,15,"COMPRAS",0,5.29,50,50,0,0,"*",4.58,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11612,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13053,"13053","Conexão Alinhamento Massima SL Nyl pto (9302526)",2.21,1.38,15,"COMPRAS",0,2.21,50,50,0,0,"*",1.92,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11613,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13054,"13054","Calço Folha Fixa Massima SL Nyl pto (9302528)",3.04,1.89,15,"COMPRAS",0,3.04,50,50,0,0,"*",2.63,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11614,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13055,"13055","Bico Fecho Bulon Regulavel Massima SL Nyl pto (9302560)",17.58,10.95,15,"COMPRAS",0,17.58,50,50,0,0,"*",15.24,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11615,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13056,"13056","Vedação Superior/Inferior Massima SL 3 Escovas pto (9302611)",16.17,10.07,15,"COMPRAS",0,16.17,50,50,0,0,"*",14.01,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11616,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13057,"13057","Kit Guia Deslizante Massima SL Nyl pto ",14.53,9.05,15,"COMPRAS",0,14.53,50,50,0,0,"*",12.59,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",49.00,"*",1,"UDINESE             ",11617,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13058,"13058","Kit Antielevação Massima SL Nyl pto (9302637)",12.22,7.61,15,"COMPRAS",0,12.22,50,50,0,0,"*",10.58,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11618,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13059,"13059","Tampa Pingadeira Massima SL Nyl pto c/1par (9302643)",1.09,0.68,15,"COMPRAS",0,1.09,50,50,0,0,"*",0.94,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11619,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13060,"13060","Tampa Montante GSK  Massima SL aL pto c/4pcs (9302682)",12.74,7.94,15,"COMPRAS",0,12.74,50,50,0,0,"*",11.04,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11620,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13061,"13061","Fixador Trava Folha Fixa Massima pto  (9302723)",5.48,3.41,15,"COMPRAS",0,5.48,50,50,0,0,"*",4.74,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11621,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13062,"13062","Roldana Dupla Concava Massima SL C/1PC (9500524)",16.42,10.23,15,"COMPRAS",0,16.42,50,50,0,0,"*",14.23,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11622,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13063,"13063","Junta Ved. GSK Duplo Massima SL pto c/8pares (9902350)",13.96,8.70,15,"COMPRAS",0,13.96,50,50,0,0,"*",12.10,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"UDINESE             ",11623,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13088,"13088","UDI Suporte Vidro Barra Antipanico Prata",243.11,151.47,15,"COMPRAS",0,243.11,50,50,0,0,"*",210.69,30,0.00,"*","*","*","*",55.00,0,"OK 2023","000",8.00,"*",1,"UDINESE             ",11648,0,"83026000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,4624,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
13065,"13065","KIT 02 Janela Pivotante PTO - Glasspeças",20.48,7.05,47,"COMPRAS",0,20.48,30,30,0,0,"*",17.54,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",30.00,"*",1,"GLASSPEÇAS          ",11625,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,30.00,0.00,0.00,0,0,"*","N","0000-00-00"
13066,"13066","KIT 05 Box de Abrir VA PTO - Glasspeças",34.26,11.79,47,"COMPRAS",0,34.26,30,30,0,0,"*",29.34,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",45.00,"*",1,"GLASSPEÇAS          ",11626,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,45.00,0.00,0.00,0,0,"*","N","0000-00-00"
13145,"13145","Motor Udinese 220v 100Kg Botoeira - KIT13",407.67,254.00,15,"FINANCEIRO +",0,407.67,50,50,0,0,"*",353.31,30,0.00,"*","*","*","*",0.00,0,"OK 2023","040",1.00,"*",1,"UDINESE             ",11705,0,"84798999","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"5 OU + 5%; 10 OU + 7%.",0.00,4624,0,1,1.00,0.00,0.00,1,0,"*","N","0000-00-00"
13068,"13068","KIT 09 Porta Correr V/V  PTO - Glasspeças",45.05,15.50,47,"COMPRAS",0,45.05,30,30,0,0,"*",38.57,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",37.00,"*",1,"GLASSPEÇAS          ",11628,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,42.00,0.00,0.00,0,0,"*","N","0000-00-00"
13069,"13069","KIT 10 Porta Correr V/A  PTO - Glasspeças",40.35,12.89,47,"COMPRAS",0,40.35,40,40,0,0,"*",35.00,20,0.00,"*","*","*","*",40.56,0,"OK 2021","060",75.00,"*",1,"GLASSPEÇAS          ",11629,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,103.00,0.00,0.00,0,0,"*","N","0000-00-00"
13070,"13070","KIT 11 Janela Correr V/v  PTO - Glasspeças",44.66,15.36,47,"COMPRAS",0,44.66,30,30,0,0,"*",38.25,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",57.00,"*",1,"GLASSPEÇAS          ",11630,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,75.00,0.00,0.00,0,0,"*","N","0000-00-00"
13071,"13071","KIT 12 Janela Correr V/A  PTO - Glasspeças",33.35,11.47,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.56,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",82.00,"*",1,"GLASSPEÇAS          ",11631,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,84.00,0.00,0.00,0,0,"*","N","0000-00-00"
13072,"13072","KIT 01 Porta Simples Pivotante Inv. BC - Glasspeças",65.82,22.65,47,"COMPRAS",0,65.82,30,30,0,0,"*",50.72,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",15.00,"*",1,"GLASSPEÇAS          ",11632,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,16.00,0.00,0.00,0,0,"*","N","0000-00-00"
13073,"13073","KIT 02 Janela Pivotante BC - Glasspeças",20.48,7.05,47,"COMPRAS",0,20.48,30,30,0,0,"*",17.54,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",1.00,"*",1,"GLASSPEÇAS          ",11633,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,3.00,0.00,0.00,0,0,"*","N","0000-00-00"
13074,"13074","KIT 05 Box de Abrir VA BC - Glasspeças",34.26,11.79,47,"COMPRAS",0,34.26,30,30,0,0,"*",29.34,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",15.00,"*",1,"GLASSPEÇAS          ",11634,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,15.00,0.00,0.00,0,0,"*","N","0000-00-00"
13075,"13075","KIT 06 Basculante VA Pequeno BC - Glasspeças",41.42,25.89,47,"FABIO",0,41.42,60,60,0,0,"*",36.25,40,0.00,"*","*","*","*",40.56,0,"OK 2021","060",5.00,"*",1,"GLASSPEÇAS          ",11635,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,5.00,0.00,0.00,0,0,"*","N","0000-00-00"
13076,"13076","KIT 09 Porta Correr V/V  BC - Glasspeças",64.64,40.40,47,"FABIO",0,64.64,60,60,0,0,"*",56.56,40,0.00,"*","*","*","*",40.56,0,"OK 2021","060",19.00,"*",1,"GLASSPEÇAS          ",11636,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,2.00,0.00,0.00,0,0,"*","N","0000-00-00"
13077,"13077","KIT 10 Porta Correr V/A  BC - Glasspeças",37.47,12.89,47,"COMPRAS",0,37.47,30,30,0,0,"*",32.08,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",1.00,"*",1,"GLASSPEÇAS          ",11637,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,7.00,0.00,0.00,0,0,"*","N","0000-00-00"
13078,"13078","KIT 11 Janela Correr V/V BC - Glasspeças",44.66,15.36,47,"COMPRAS",0,44.66,30,30,0,0,"*",38.25,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",-1.00,"*",1,"GLASSPEÇAS          ",11638,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,7.00,0.00,0.00,0,0,"*","N","0000-00-00"
13079,"13079","KIT 12 Janela Correr V/A BC - Glasspeças",33.35,11.47,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.56,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",16.00,"*",1,"GLASSPEÇAS          ",11639,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,16.00,0.00,0.00,0,0,"*","N","0000-00-00"
13080,"13080","KIT 01 Porta Simples Pivotante Inv.NF - Glasspeças",59.23,20.38,47,"COMPRAS",0,59.23,30,30,0,0,"*",50.72,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",4.00,"*",1,"GLASSPEÇAS          ",11640,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,4.00,0.00,0.00,0,0,"*","N","0000-00-00"
13081,"13081","KIT 02 Janela Pivotante NF - Glasspeças",27.71,8.26,47,"COMPRAS",0,27.71,50,50,0,0,"*",24.30,30,0.00,"*","*","*","*",40.56,0,"OK 2021","060",8.00,"*",1,"GLASSPEÇAS          ",11641,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
13082,"13082","KIT 05 Box de Abrir VA NF - Glasspeças",34.26,11.79,47,"COMPRAS",0,34.26,30,30,0,0,"*",29.34,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",11642,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,9.00,0.00,0.00,0,0,"*","N","0000-00-00"
13083,"13083","KIT 06 Basculante VA Pequeno NF]] - Glasspeças",28.44,9.79,47,"COMPRAS",0,28.44,30,30,0,0,"*",24.36,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",-6.00,"*",1,"GLASSPEÇAS          ",11643,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13084,"13084","KIT 09 Porta Correr V/V NF - Glasspeças",45.05,15.50,47,"COMPRAS",0,45.05,30,30,0,0,"*",38.57,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",7.00,"*",1,"GLASSPEÇAS          ",11644,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
13085,"13085","KIT 10 Porta Correr V/A NF - Glasspeças",33.74,11.61,47,"COMPRAS",0,33.74,30,30,0,0,"*",28.89,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",7.00,"*",1,"GLASSPEÇAS          ",11645,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,8.00,0.00,0.00,0,0,"*","N","0000-00-00"
13086,"13086","KIT 11 Janela Correr V/V NF - Glasspeças",44.66,15.36,47,"COMPRAS",0,44.66,30,30,0,0,"*",38.25,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",9.00,"*",1,"GLASSPEÇAS          ",11646,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,10.00,0.00,0.00,0,0,"*","N","0000-00-00"
13087,"13087","KIT 12 Janela Correr V/A NF - Glasspeças",33.35,11.47,47,"COMPRAS",0,33.35,30,30,0,0,"*",28.56,10,0.00,"*","*","*","*",40.56,0,"OK 2021","060",10.00,"*",1,"GLASSPEÇAS          ",11647,1,"83014000","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,138135,0,1,10.00,0.00,0.00,0,0,"*","N","0000-00-00"
13090,"13090","NYL 852 BC Vedação Superior (Nyl 335) pct c/10 - 1106052",7.20,4.50,40,"FABIO",0,7.20,60,60,0,0,"*",6.30,40,0.00,"*","*","*","*",0.00,0,"OK 2023","060",-168.00,"*",1,"PICHU               ",11650,1,"39259090","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,892,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13091,"13091","Motor Emteco 20n 45Kg/220v Contr Remoto",522.00,348.00,60,"CEZAR",0,522.00,50,50,30,0,"*",435.00,25,0.00,"*","*","*","*",0.00,0,"OK 2023","040",-332.00,"*",1,"EMTECO              ",11651,0,"84798999","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"3 OU + 4%; 5 OU + 5%; 10 OU + 7%; OU ACIMA: NEGOCIÁVEL.",0.00,3246,0,1,0.00,0.00,0.00,1,0,"*","N","0000-00-00"
13093,"13093","UDI Maçaneta Roseta square euro INOX Escovado (par)",136.67,85.42,15,"FABIO",0,136.67,60,60,0,0,"*",119.59,40,0.00,"*","*","*","*",0.00,0,"OK 2023","060",30.00,"*",1,"UDINESE             ",11653,1,"39259090","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,4624,0,1,30.00,0.00,0.00,0,0,"*","N","0000-00-00"
13095,"13095","Dobradiça PT semi aut 2 abas V/A 90º zamac",109.50,73.00,78,"COMPRAS",0,109.50,50,50,0,0,"*",94.90,30,0.00,"*","*","*","*",0.00,0,"OK 2021","060",30.00,"*",1,"V MARQUES           ",11655,1,"830249800","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,142224,0,1,30.00,0.00,0.00,0,0,"*","N","0000-00-00"
13096,"13096","Controle Remoto 6 Canais Serie Milano PRETO - Emteco",139.50,93.00,60,"COMPRAS",0,139.50,50,50,0,0,"*",125.55,35,0.00,"*","*","*","*",0.00,0,"OK 2021","060",1.00,"*",1,"EMTECO              ",11656,1,"85269200","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,141590,0,1,1.00,0.00,0.00,0,0,"*","N","0000-00-00"
13097,"13097","P-234 Perfil H de Canto 3.0 PT - AL041",78.00,56.00,63,"COMPRAS",0,78.00,0,0,0,0,"*",0.00,0,0.00,"*","*","*","*",0.00,0,"OK 2021","040",-1.00,"*",1,"IDEIA GLASS         ",11657,0,"76042920","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,0,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13271,"13271","AD PUX INOX B.CHATA 40X10X400X600",153.60,96.00,78,"FABIO",0,153.60,60,60,0,0,"*",134.40,40,0.00,"*","*","*","*",0.00,0,"OK 2022","040",-3.00,"*",1,"V MARQUES           ",11831,0,"83024900","12","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,142224,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13398,"13398","Conjunto perfil ASA  16mm Encomenda (conj 3 metros)",442.65,295.10,135,"COMPRAS",0,442.65,50,50,0,0,"*",383.63,30,0.00,"*","*","*","*",0.00,0,"OK 2021","000",7.00,"*",1,"WR GLASS            ",11958,0,"39019090","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"*",0.00,142225,0,1,7.00,0.00,0.00,0,0,"*","N","0000-00-00"
13270,"13270","ACAV Palheta Ventilada PT 5.8mt A45 Premium Strong ",52.76,35.29,154,"COMPRAS",0,52.76,30,30,300,0,"*",48.70,20,0.00,"*","*","*","*",0.00,0,"OK 2023","000",1455.00,"*",1,"ACAV INOX           ",11830,1,"76109000","0400","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"***ITEM COM PREÇO JA NO MENOR VALOR!!!! PROMOCIONAL!!!!",0.00,137703,0,1,8287.00,0.00,0.00,0,0,"*","N","0000-00-00"
13402,"13402","NYL 444 Preto Alumirios Encomenda",1.69,1.05,51,"COMPRAS",0,1.69,50,50,0,0,"*",1.47,30,0.00,"*","*","*","*",0.70,0,"OK 2021","060",400.00,"*",1,"ALUMÍRIOS           ",11962,1,"39259090","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,142389,0,1,400.00,0.00,0.00,0,0,"*","N","0000-00-00"
13387,"13387","Palheta Ventilada RAL 8019 Expalum 5.8mt ",71.06,32.30,18,"COMPRAS",0,71.06,120,120,100,0,"*",54.91,70,0.00,"*","*","*","*",0.00,0,"OK 2023","000",560.00,"*",1,"ESPECIAIS           ",11947,0,"76109000","0400","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"****ITEM COM PREÇO JA NO MENOR VALOR!!!! PROMOCIONAL!!!!",0.00,139161,0,1,560.00,0.00,0.00,0,0,"*","N","0000-00-00"
13404,"13404","SL 500 OP PORT DUPL AUT DES BC 4,7MT Assa Abloy",7964.60,5689.00,141,"COMPRAS",0,7964.60,40,40,10,0,"*",7111.25,25,0.00,"*","*","*","*",0.00,0,"OK 2023","040",0.00,"*",1,"ASSA ABLOY          ",11964,0,"84798999","0000","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"5 OU + 5%; 10 OU + 7%.",0.00,4624,0,1,0.00,0.00,0.00,0,0,"*","N","0000-00-00"
13382,"13382","Fec Max-Ar 735E PT (FEC 009)",27.29,17.00,15,"COMPRAS",0,27.29,50,50,0,0,"*",23.65,30,0.00,"*","*","*","*",12.30,0,"OK 2021","060",65.00,"*",1,"UDINESE             ",11942,1,"83024100","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,4624,0,1,86.00,0.00,0.00,0,0,"*","N","0000-00-00"
13302,"13302","Motor Emteco T40 10n 23Kg/220v Contr Remoto",517.50,345.00,60,"CEZAR",0,517.50,50,50,80,0,"*",448.50,30,0.00,"*","*","*","*",0.00,0,"OK 2022","040",8.00,"*",1,"EMTECO              ",11862,0,"84798999","1800","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,0,5102,0,0,"3 OU + 4%; 5 OU + 5%; 10 OU + 7%; ACIMA: NEGOCIÁVEL.",0.00,3246,0,1,11.00,0.00,0.00,1,0,"*","N","0000-00-00"
13423,"13423","SD 333 t tripla Dob L42 Preta",14.93,9.30,41,"ALLINE",0,14.93,50,50,0,0,"*",12.94,30,0.00,"*","*","*","*",8.23,0,"OK 2023","000",38.00,"*",1,"BERGEN              ",11983,0,"76101000","1200","UND","0000",0.000,"*",0.00,0.00,0.00,"0",0,60,5405,0,0,"*",0.00,78210,0,1,4.00,0.00,0.00,0,0,"*","N","0000-00-00"
